,Region,Version,Annee,Kilometrage,Prix,Cote Argus,Prix vs Cote,Telephone,Type vendeur,Latitude,Longitude,URL
0,ile_de_france,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,7500.0,16950.0,15268.0,Plus cher,Inconnu,Particulier,48.9799294,1.9220536,http://www.leboncoin.fr/voitures/718330243.htm?ca=12_s
0,ile_de_france,1.2 TCE 120 INTENS EDC Essence,2014,15000.0,17500.0,18868.0,Moins cher,Inconnu,Particulier,48.7634127,2.679774,http://www.leboncoin.fr/voitures/718033893.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S LIFE ECO2,2014,5500.0,20300.0,13168.0,Plus cher,Inconnu,Particulier,48.7587344,2.0488569,http://www.leboncoin.fr/voitures/717689998.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,3000.0,18500.0,15128.0,Plus cher,Inconnu,Particulier,48.4391427,2.3823331,http://www.leboncoin.fr/voitures/717022375.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,6000.0,19100.0,16151.0,Plus cher,Inconnu,Particulier,48.6664595,2.5246462,http://www.leboncoin.fr/voitures/716722098.htm?ca=12_s
0,ile_de_france,1.2 TCE 120 INTENS EDC Essence,2014,5000.0,18400.0,18558.0,Moins cher,Inconnu,Particulier,48.798268,1.6161946,http://www.leboncoin.fr/voitures/716320502.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,21000.0,15900.0,15290.0,Plus cher,Inconnu,Particulier,48.9994379,2.9188892,http://www.leboncoin.fr/voitures/716126161.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,9500.0,17000.0,16260.0,Plus cher,Inconnu,Particulier,48.9589474,1.6475897,http://www.leboncoin.fr/voitures/716048794.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,6200.0,18700.0,16158.0,Plus cher,0650444768 ,Particulier,48.7798787,2.2625509,http://www.leboncoin.fr/voitures/714630650.htm?ca=12_s
0,ile_de_france,1.5 DCI 90 BUSINESS EDC Diesel,2013,21500.0,16500.0,17548.0,Moins cher,0652165632 ,Particulier,48.9237226,2.2431251,http://www.leboncoin.fr/voitures/714501817.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S LIFE ECO2,2014,3880.0,20300.0,13118.0,Plus cher,0659956206 ,Particulier,48.8375066,2.0015525,http://www.leboncoin.fr/voitures/714491224.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,15000.0,18000.0,15500.0,Plus cher,Inconnu,Particulier,48.7056179,2.0700366,http://www.leboncoin.fr/voitures/714072993.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,9999.0,16690.0,15345.0,Plus cher,Inconnu,Particulier,48.7056179,2.0700366,http://www.leboncoin.fr/voitures/714012133.htm?ca=12_s
0,ile_de_france,1.2 TCE 120 INTENS EDC Essence,2013,18500.0,17730.0,17678.0,Plus cher,Inconnu,Particulier,49.1096771,2.2861834,http://www.leboncoin.fr/voitures/711890869.htm?ca=12_s
0,ile_de_france,1.2 TCE 120 INTENS EDC Essence,2013,6950.0,18300.0,17551.0,Plus cher,Inconnu,Particulier,48.7515616,2.2966475,http://www.leboncoin.fr/voitures/705538604.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,6500.0,18500.0,16167.0,Plus cher,Inconnu,Particulier,48.990181,1.912178,http://www.leboncoin.fr/voitures/709375720.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,20411.0,18200.0,16241.0,Plus cher,Inconnu,Particulier,48.8201585,1.9864011,http://www.leboncoin.fr/voitures/708142352.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S LIFE ECO2,2014,1000.0,16500.0,13028.0,Plus cher,Inconnu,Particulier,48.9008079,2.2553567,http://www.leboncoin.fr/voitures/708137296.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,10000.0,16550.0,15345.0,Plus cher,Inconnu,Particulier,48.7204627,2.4649022,http://www.leboncoin.fr/voitures/707118395.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,8800.0,16800.0,15308.0,Plus cher,Inconnu,Particulier,48.6893061,2.5126535,http://www.leboncoin.fr/voitures/707002635.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,6000.0,18500.0,16151.0,Plus cher,Inconnu,Particulier,48.8017825,2.1691875,http://www.leboncoin.fr/voitures/701701471.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,2100.0,16200.0,16031.0,Plus cher,0684848220 ,Particulier,48.6035372,1.8801818,http://www.leboncoin.fr/voitures/706186869.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,19000.0,19000.0,16290.0,Plus cher,Inconnu,Particulier,48.777799,1.9639754,http://www.leboncoin.fr/voitures/705492180.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S LIFE ECO2,2013,12500.0,17000.0,12623.0,Plus cher,Inconnu,Particulier,48.8784221,2.487122,http://www.leboncoin.fr/voitures/671849142.htm?ca=12_s
0,ile_de_france,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,14500.0,16900.0,14185.0,Plus cher,Inconnu,Particulier,48.7836284,2.1985306,http://www.leboncoin.fr/voitures/702108496.htm?ca=12_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,19076.0,17490.0,18628.0,Moins cher,0811708090 ,Professionnel,43.5388336,5.4044268,http://www.leboncoin.fr/voitures/726508449.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.2 TCE 120 INTENS EDC Essence,2013,13000.0,16990.0,17738.0,Moins cher,Inconnu,Professionnel,43.3071618,5.4253757,http://www.leboncoin.fr/voitures/726354016.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.2 TCE 120 INTENS EDC Essence,2013,12020.0,16900.0,17708.0,Moins cher,0658360606 ,Professionnel,43.107465,6.1314928,http://www.leboncoin.fr/voitures/726403466.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,10.0,20200.0,13736.0,Plus cher,0811708090 ,Professionnel,43.5388336,5.4044268,http://www.leboncoin.fr/voitures/726453654.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,16209.0,14990.0,14158.0,Plus cher,0811708090 ,Professionnel,43.9470042,4.8209596,http://www.leboncoin.fr/voitures/726519605.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,17190.0,14800.0,18569.0,Moins cher,0825809109 ,Professionnel,50.4157265,4.449213,http://www.leboncoin.fr/voitures/726326336.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,10241.0,14800.0,18354.0,Moins cher,0825809109 ,Professionnel,43.4181781,5.2110093,http://www.leboncoin.fr/voitures/726327397.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,19000.0,14800.0,18625.0,Moins cher,0825809109 ,Professionnel,43.1146883,5.9488975,http://www.leboncoin.fr/voitures/726328067.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,6002.0,14800.0,18223.0,Moins cher,0825809109 ,Professionnel,43.5338335,5.509247,http://www.leboncoin.fr/voitures/726332246.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,15012.0,14800.0,18502.0,Moins cher,0825809109 ,Professionnel,43.4615956,6.8458204,http://www.leboncoin.fr/voitures/726326876.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,13268.0,14800.0,18448.0,Moins cher,0825809109 ,Professionnel,50.4157265,4.449213,http://www.leboncoin.fr/voitures/726328230.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,18352.0,14800.0,18605.0,Moins cher,0825809109 ,Professionnel,43.107465,6.1314928,http://www.leboncoin.fr/voitures/726332331.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,21609.0,14500.0,18600.0,Moins cher,0825809109 ,Professionnel,46.9688723,6.8368065,http://www.leboncoin.fr/voitures/726332784.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,11200.0,14800.0,18384.0,Moins cher,0825809109 ,Professionnel,50.3947631,4.5231027,http://www.leboncoin.fr/voitures/726328794.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,10773.0,14800.0,18370.0,Moins cher,0825809109 ,Professionnel,50.4157265,4.449213,http://www.leboncoin.fr/voitures/726332739.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,11841.0,14800.0,18404.0,Moins cher,0825809109 ,Professionnel,43.529742,5.447427,http://www.leboncoin.fr/voitures/726332435.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,25313.0,13400.0,17415.0,Moins cher,0825809109 / 0686038342 ,Professionnel,43.5338335,5.509247,http://www.leboncoin.fr/voitures/726327601.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,15998.0,14800.0,18532.0,Moins cher,0825809109 ,Professionnel,43.107465,6.1314928,http://www.leboncoin.fr/voitures/726331656.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,14735.0,14800.0,18493.0,Moins cher,0825809109 ,Professionnel,50.4157265,4.449213,http://www.leboncoin.fr/voitures/726331723.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,13969.0,14800.0,18470.0,Moins cher,0825809109 ,Professionnel,43.1146883,5.9488975,http://www.leboncoin.fr/voitures/726325607.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,13055.0,14800.0,18441.0,Moins cher,0825809109 ,Professionnel,43.529742,5.447427,http://www.leboncoin.fr/voitures/726327974.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,16816.0,14800.0,18558.0,Moins cher,0825809109 ,Professionnel,11.5812171,104.9196751,http://www.leboncoin.fr/voitures/726332627.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,17858.0,14800.0,18590.0,Moins cher,0825809109 ,Professionnel,50.4157265,4.449213,http://www.leboncoin.fr/voitures/726328311.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,19206.0,14800.0,18632.0,Moins cher,0825809109 ,Professionnel,43.5338335,5.509247,http://www.leboncoin.fr/voitures/726328741.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,15948.0,14800.0,18531.0,Moins cher,0825809109 / 0675010042 ,Professionnel,43.5338335,5.509247,http://www.leboncoin.fr/voitures/726310986.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,17147.0,14800.0,18568.0,Moins cher,0825809109 ,Professionnel,50.4157265,4.449213,http://www.leboncoin.fr/voitures/726319507.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,20078.0,14500.0,18654.0,Moins cher,0825809109 ,Professionnel,43.4181781,5.2110093,http://www.leboncoin.fr/voitures/726333269.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,13785.0,14800.0,18464.0,Moins cher,0825809109 ,Professionnel,50.4157265,4.449213,http://www.leboncoin.fr/voitures/726328706.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,15798.0,14800.0,18526.0,Moins cher,0825809109 ,Professionnel,43.851893,5.0390536,http://www.leboncoin.fr/voitures/726333762.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,21959.0,14500.0,18588.0,Moins cher,0825809109 ,Professionnel,50.4157265,4.449213,http://www.leboncoin.fr/voitures/726327860.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,17078.0,14800.0,18566.0,Moins cher,0825809109 ,Professionnel,43.4181781,5.2110093,http://www.leboncoin.fr/voitures/726328425.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,11888.0,14800.0,18405.0,Moins cher,0825809109 ,Professionnel,50.4157265,4.449213,http://www.leboncoin.fr/voitures/726333185.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,18155.0,14800.0,18599.0,Moins cher,0825809109 ,Professionnel,11.5812171,104.9196751,http://www.leboncoin.fr/voitures/726332830.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,16357.0,14800.0,18544.0,Moins cher,0825809109 ,Professionnel,43.4181781,5.2110093,http://www.leboncoin.fr/voitures/726296975.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,16046.0,14800.0,18534.0,Moins cher,0825809109 ,Professionnel,43.107465,6.1314928,http://www.leboncoin.fr/voitures/726297054.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,9545.0,14800.0,18332.0,Moins cher,0825809109 ,Professionnel,50.4157265,4.449213,http://www.leboncoin.fr/voitures/726296913.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,22466.0,13700.0,17514.0,Moins cher,0825809109 ,Professionnel,43.5338335,5.509247,http://www.leboncoin.fr/voitures/726297812.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,24593.0,13700.0,17440.0,Moins cher,0825809109 / 0651359790 ,Professionnel,43.5338335,5.509247,http://www.leboncoin.fr/voitures/726296086.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,20087.0,13900.0,17597.0,Moins cher,0825809109 ,Professionnel,43.4181781,5.2110093,http://www.leboncoin.fr/voitures/726298930.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,10.0,16990.0,14588.0,Plus cher,0422170093 ,Professionnel,49.9538337,5.4233166,http://www.leboncoin.fr/voitures/726234344.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,20990.0,15966.0,Plus cher,0422170093 ,Professionnel,49.9538337,5.4233166,http://www.leboncoin.fr/voitures/726234073.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,19500.0,15800.0,14043.0,Plus cher,Inconnu,Professionnel,43.107465,6.1314928,http://www.leboncoin.fr/voitures/708465425.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,4363.0,19900.0,16101.0,Plus cher,0422170107 ,Professionnel,11.5812171,104.9196751,http://www.leboncoin.fr/voitures/726234050.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,5.0,18490.0,15966.0,Plus cher,0665230429 / 0494673050 / 0000000662 ,Professionnel,43.5618597,6.4396888,http://www.leboncoin.fr/voitures/726248760.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,5026.0,17490.0,14743.0,Plus cher,0422170093 ,Professionnel,49.9538337,5.4233166,http://www.leboncoin.fr/voitures/726234453.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,9.0,19500.0,14588.0,Plus cher,0422170181 ,Professionnel,43.1437456,5.9938339,http://www.leboncoin.fr/voitures/726237000.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,4689.0,19790.0,16111.0,Plus cher,0608929780 ,Professionnel,43.4181781,5.2110093,http://www.leboncoin.fr/voitures/726197355.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,17147.0,16890.0,14977.0,Plus cher,0608929780 ,Professionnel,43.4181781,5.2110093,http://www.leboncoin.fr/voitures/726197406.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,19239.0,16990.0,18633.0,Moins cher,0613920082 ,Professionnel,43.4496688,5.2579968,http://www.leboncoin.fr/voitures/726234058.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,3251.0,18800.0,16066.0,Plus cher,0422170107 ,Professionnel,11.5812171,104.9196751,http://www.leboncoin.fr/voitures/726234002.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,11.0,18900.0,15966.0,Plus cher,0422170191 ,Professionnel,43.3001055,5.5722297,http://www.leboncoin.fr/voitures/726234077.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,10891.0,18990.0,14925.0,Plus cher,0628436660 ,Professionnel,47.3879577,8.044136,http://www.leboncoin.fr/voitures/726197510.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.2 TCE 120 INTENS EDC Essence,2013,16769.0,18400.0,17739.0,Plus cher,0422170181 ,Professionnel,43.1437456,5.9938339,http://www.leboncoin.fr/voitures/726237176.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,25155.0,16200.0,17420.0,Moins cher,0422170191 ,Professionnel,43.3001055,5.5722297,http://www.leboncoin.fr/voitures/726234183.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,6012.0,17600.0,14774.0,Plus cher,0422170107 ,Professionnel,11.5812171,104.9196751,http://www.leboncoin.fr/voitures/726234092.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.2 TCE 120 ZEN EDC Essence,2014,15.0,17890.0,16496.0,Plus cher,0687808813 / 0494505185 ,Professionnel,43.5618597,6.4396888,http://www.leboncoin.fr/voitures/725920991.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,16527.0,16990.0,18549.0,Moins cher,0422170093 ,Professionnel,49.9538337,5.4233166,http://www.leboncoin.fr/voitures/726234308.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,18490.0,15966.0,Plus cher,0974915000 / 0482792079 ,Professionnel,43.5806186,5.0130453,http://www.leboncoin.fr/voitures/726262282.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,5.0,18490.0,15966.0,Plus cher,0665230429 / 0494673050 / 0000001730 ,Professionnel,43.5618597,6.4396888,http://www.leboncoin.fr/voitures/725862637.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.2 TCE 120 INTENS EDC Essence,2014,5.0,19590.0,18404.0,Plus cher,0494197103 / 0650046106 / 0000054205 ,Professionnel,43.435857,6.6317461,http://www.leboncoin.fr/voitures/725862607.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,40849.0,14700.0,13296.0,Plus cher,0422170199 ,Professionnel,43.25424,5.3819969,http://www.leboncoin.fr/voitures/725829232.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,3985.0,17900.0,14711.0,Plus cher,0422170107 ,Professionnel,11.5812171,104.9196751,http://www.leboncoin.fr/voitures/725829135.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,3640.0,17900.0,14700.0,Plus cher,0422170107 ,Professionnel,11.5812171,104.9196751,http://www.leboncoin.fr/voitures/725829096.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2013,13576.0,17990.0,15456.0,Plus cher,0608929780 ,Professionnel,43.4181781,5.2110093,http://www.leboncoin.fr/voitures/725804281.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,23259.0,16490.0,17486.0,Moins cher,0490188023 ,Professionnel,43.6017739,4.6243751,http://www.leboncoin.fr/voitures/725829939.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,29632.0,15990.0,13688.0,Plus cher,0628436660 ,Professionnel,50.5805176,5.5076822,http://www.leboncoin.fr/voitures/725829202.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,9500.0,14990.0,14030.0,Plus cher,0486877981 ,Professionnel,43.9470042,4.8209596,http://www.leboncoin.fr/voitures/725853322.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10000.0,19300.0,16275.0,Plus cher,0486802083 ,Professionnel,43.4496688,5.2579968,http://www.leboncoin.fr/voitures/725457182.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,19780.0,15966.0,Plus cher,Inconnu,Professionnel,43.3781106,5.6011194,http://www.leboncoin.fr/voitures/710295744.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2013,11900.0,16900.0,14104.0,Plus cher,0624646507 / 0065600044 ,Professionnel,43.9470042,4.8209596,http://www.leboncoin.fr/voitures/725455600.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.2 TCE 120 INTENS EDC Essence,2014,1222.0,19900.0,18441.0,Plus cher,0669509220 ,Professionnel,43.4948227,6.7708138,http://www.leboncoin.fr/voitures/725177653.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,300.0,19990.0,15975.0,Plus cher,0625620029 ,Professionnel,43.5923446,5.4882679,http://www.leboncoin.fr/voitures/725337035.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,9548.0,16500.0,18332.0,Moins cher,0640226880 ,Professionnel,44.0502706,5.0702794,http://www.leboncoin.fr/voitures/721853033.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,32020.0,14990.0,17180.0,Moins cher,0625982919 ,Professionnel,43.9688103,4.8676221,http://www.leboncoin.fr/voitures/713356443.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S LIFE ECO2,2013,19279.0,16990.0,12551.0,Plus cher,0634239821 ,Professionnel,44.2819229,4.7484518,http://www.leboncoin.fr/voitures/725061367.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,9739.0,16100.0,17282.0,Moins cher,0634239821 ,Professionnel,44.2819229,4.7484518,http://www.leboncoin.fr/voitures/725061580.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S LIFE ECO2,2014,10.0,16700.0,12998.0,Plus cher,0607135149 ,Professionnel,44.1378056,4.8002333,http://www.leboncoin.fr/voitures/724599344.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,18670.0,16990.0,14924.0,Plus cher,0490786363 ,Professionnel,43.851893,5.0390536,http://www.leboncoin.fr/voitures/724525327.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,8210.0,17490.0,14842.0,Plus cher,0422170093 ,Professionnel,49.9538337,5.4233166,http://www.leboncoin.fr/voitures/724522775.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,5470.0,17900.0,14757.0,Plus cher,0490421313 ,Professionnel,43.6499323,5.0702794,http://www.leboncoin.fr/voitures/724461902.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,4733.0,18300.0,14734.0,Plus cher,0422170107 ,Professionnel,11.5812171,104.9196751,http://www.leboncoin.fr/voitures/724522944.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,22900.0,15990.0,17499.0,Moins cher,Inconnu,Professionnel,43.5388336,5.4044268,http://www.leboncoin.fr/voitures/692599785.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2013,40860.0,15290.0,16870.0,Moins cher,Inconnu,Professionnel,50.0186929,5.7850851,http://www.leboncoin.fr/voitures/724350653.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,18507.0,17490.0,18610.0,Moins cher,0490786363 ,Professionnel,43.851893,5.0390536,http://www.leboncoin.fr/voitures/724525392.htm?ca=21_s
0,provence_alpes_cote_d_azur,1.5 DCI 90 BUSINESS EDC Diesel,2014,11852.0,17990.0,18404.0,Moins cher,0490188023 ,Professionnel,43.6017739,4.6243751,http://www.leboncoin.fr/voitures/724491505.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S ZEN ECO2,2014,10.0,18900.0,14588.0,Plus cher,0830085008 / 0664169951 ,Professionnel,43.3812134,5.0702794,http://www.leboncoin.fr/voitures/711098745.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S LIFE ECO2,2014,10.0,21890.0,12998.0,Plus cher,Inconnu,Professionnel,43.5695806,5.1536327,http://www.leboncoin.fr/voitures/724174285.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,18637.0,18500.0,16303.0,Plus cher,0490421313 ,Professionnel,43.6499323,5.0702794,http://www.leboncoin.fr/voitures/724462082.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,10.0,19900.0,15966.0,Plus cher,0486802083 ,Professionnel,43.4496688,5.2579968,http://www.leboncoin.fr/voitures/724551621.htm?ca=21_s
0,provence_alpes_cote_d_azur,0.9 TCE 90 ENERGY S&S INTENS ECO2,2014,5.0,18990.0,15966.0,Plus cher,0650046106 / 0494197103 / 0000012502 ,Professionnel,43.435857,6.6317461,http://www.leboncoin.fr/voitures/724069809.htm?ca=21_s
