"ID","BRAND","MODEL","VERSION","YEAR","MILEAGE","PRICE","PHONE","TYPE","CASCO","LATITUDE","LONGITUDE"
"727682409","renault","captur","0.9 TCE 90 ENERGY S&S ZEN ECO2",2014,10,16990,"NA","professionnel",14200,43.663739,7.14882
"727651290","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,3714,19690,"NA","professionnel",16000,44.559638,6.079758
"692599785","renault","captur","1.5 DCI 90 ZEN EDC",2013,22900,15990,"NA","professionnel",16200,43.5388336,5.4044268
"727712136","renault","captur","1.5 DCI 90 ENERGY S&S INTENS ECO2",2014,10,18990,"NA","professionnel",17700,43.588896,5.002136
"727682453","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,18182,16600,"NA","professionnel",16000,43.5603151,7.0337141
"713356443","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2013,32020,14990,"NA","professionnel",16100,43.9591489,4.863830999999999
"725457182","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,10000,19300,"NA","professionnel",16000,43.45859799999999,5.249702999999999
"727300200","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,18352,14800,"NA","professionnel",16100,43.107465,6.131492799999999
"727289129","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,11888,14800,"NA","professionnel",16100,43.6960355,7.265589599999998
"727307231","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,13055,14800,"NA","professionnel",16100,43.300771,5.3821768
"727307893","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,17078,14800,"NA","professionnel",16100,43.4212739,5.218332
"727308201","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,16046,14800,"NA","professionnel",16100,43.107465,6.131492799999999
"727310821","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,10773,14800,"NA","professionnel",16100,43.6960355,7.265589599999998
"727281809","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2013,25313,13400,"NA","professionnel",16100,43.5338335,5.509246999999999
"727311667","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,20078,14500,"NA","professionnel",16100,43.4212739,5.218332
"727297062","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,15948,14800,"NA","professionnel",16100,43.5338335,5.509246999999999
"727306230","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,10241,14800,"NA","professionnel",16100,43.4212739,5.218332
"727294700","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,17147,14800,"NA","professionnel",16100,43.6960355,7.265589599999998
"727288630","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2013,20087,13900,"NA","professionnel",16100,43.4212739,5.218332
"727307685","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,13268,14800,"NA","professionnel",16100,43.6960355,7.265589599999998
"727286960","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2013,22466,13700,"NA","professionnel",16100,43.5338335,5.509246999999999
"727303140","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,11841,14800,"NA","professionnel",16100,43.300771,5.3821768
"727310237","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,9545,14800,"NA","professionnel",16100,43.6960355,7.265589599999998
"727311202","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,16816,14800,"NA","professionnel",16100,43.5603151,7.0337141
"727309144","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,19206,14800,"NA","professionnel",16100,43.5338335,5.509246999999999
"727309955","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,15998,14800,"NA","professionnel",16100,43.107465,6.131492799999999
"727309078","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,11200,14800,"NA","professionnel",16100,43.6877482,7.2113605
"727307619","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,19000,14800,"NA","professionnel",16100,43.1146883,5.9488975
"727311833","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,15798,14800,"NA","professionnel",16100,43.8366045,5.0407814
"727311352","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,18155,14800,"NA","professionnel",16100,43.5603151,7.0337141
"727310979","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,17190,14800,"NA","professionnel",16100,43.6960355,7.265589599999998
"727311750","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,16357,14800,"NA","professionnel",16100,43.4212739,5.218332
"727308949","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,13785,14800,"NA","professionnel",16100,43.6960355,7.265589599999998
"727253481","renault","captur","1.5 DCI 90 ZEN EDC",2014,5,18990,"NA","professionnel",16200,43.435857,6.6317461
"726798488","renault","captur","NA","NA",1,19990,"NA","professionnel","NA",43.5338335,5.509246999999999
"726508449","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,19076,17490,"NA","professionnel",16100,43.5388336,5.4044268
"726650810","renault","captur","1.2 TCE 120 ZEN EDC",2013,19327,15490,"NA","professionnel",16000,43.6017739,4.624375100000001
"726354016","renault","captur","NA",2013,13000,16990,"NA","professionnel","NA",43.3071618,5.4253757
"726403466","renault","captur","1.2 TCE 120 ZEN EDC",2013,12020,16900,"NA","professionnel",16000,43.107465,6.131492799999999
"726453654","renault","captur","1.5 DCI 90 ZEN EDC",2013,10,20200,"NA","professionnel",16200,43.5388336,5.4044268
"726519605","renault","captur","1.2 TCE 120 ZEN EDC",2013,16209,14990,"NA","professionnel",16000,43.94700419999999,4.8209596
"726234344","renault","captur","0.9 TCE 90 ENERGY S&S ZEN ECO2",2014,10,16990,"NA","professionnel",14200,43.663739,7.14882
"726234073","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,10,20990,"NA","professionnel",16000,43.663739,7.14882
"708465425","renault","captur","1.5 DCI 90 ZEN EDC",2013,19500,15800,"NA","professionnel",16200,43.107465,6.131492799999999
"726234050","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,4363,19900,"NA","professionnel",16000,43.5603151,7.0337141
"726248760","renault","captur","1.5 DCI 90 ZEN EDC",2014,5,18490,"NA","professionnel",16200,43.5377269,6.464993
"726234453","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,5026,17490,"NA","professionnel",16000,43.663739,7.14882
"726237000","renault","captur","1.2 TCE 120 ZEN EDC",2014,9,19500,"NA","professionnel",16000,43.13824,5.987584399999999
"726197355","renault","captur","1.2 TCE 120 ZEN EDC",2014,4689,19790,"NA","professionnel",16000,43.4212739,5.218332
"726197406","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,17147,16890,"NA","professionnel",16000,43.4212739,5.218332
"726234058","renault","captur","1.2 TCE 120 ZEN EDC",2014,19239,16990,"NA","professionnel",16000,43.45859799999999,5.249702999999999
"726234002","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,3251,18800,"NA","professionnel",16000,43.5603151,7.0337141
"726234077","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,11,18900,"NA","professionnel",16000,43.2926781,5.5676425
"726197510","renault","captur","1.5 DCI 90 ZEN EDC",2014,10891,18990,"NA","professionnel",16200,44.559638,6.079758
"726237176","renault","captur","1.2 TCE 120 ZEN EDC",2013,16769,18400,"NA","professionnel",16000,43.13824,5.987584399999999
"726234183","renault","captur","1.2 TCE 120 ZEN EDC",2013,25155,16200,"NA","professionnel",16000,43.2926781,5.5676425
"726234092","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,6012,17600,"NA","professionnel",16000,43.5603151,7.0337141
"725920991","renault","captur","1.2 TCE 120 ZEN EDC",2014,15,17890,"NA","professionnel",16000,43.5377269,6.464993
"726234308","renault","captur","1.2 TCE 120 ZEN EDC",2014,16527,16990,"NA","professionnel",16000,43.663739,7.14882
"725862637","renault","captur","1.5 DCI 90 ZEN EDC",2014,5,18490,"NA","professionnel",16200,43.5377269,6.464993
"725862607","renault","captur","1.2 TCE 120 ZEN EDC",2014,5,19590,"NA","professionnel",16000,43.435857,6.6317461
"725829232","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2013,40849,14700,"NA","professionnel",16000,43.25424,5.3819969
"725829135","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,3985,17900,"NA","professionnel",16000,43.5603151,7.0337141
"725829096","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,3640,17900,"NA","professionnel",16000,43.5603151,7.0337141
"715878973","renault","captur","1.2 TCE 120 ZEN EDC",2013,9954,17400,"NA","professionnel",16000,44.559638,6.079758
"725804281","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2013,13576,17990,"NA","professionnel",16000,43.4212739,5.218332
"725829939","renault","captur","1.2 TCE 120 ZEN EDC",2013,23259,16490,"NA","professionnel",16000,43.6017739,4.624375100000001
"725829202","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2013,29632,15990,"NA","professionnel",16000,43.835744,5.790916
"725853322","renault","captur","0.9 TCE 90 ENERGY S&S ZEN ECO2",2013,9500,14990,"NA","professionnel",14200,43.94700419999999,4.8209596
"710295744","renault","captur","1.5 DCI 90 ZEN EDC",2014,10,19780,"NA","professionnel",16200,43.37687400000001,5.605345
"725455600","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2013,11900,16900,"NA","professionnel",16000,43.94700419999999,4.8209596
"725177653","renault","captur","1.2 TCE 120 ZEN EDC",2014,1222,19900,"NA","professionnel",16000,43.43315200000001,6.737034
"725337035","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,300,19990,"NA","professionnel",16000,43.598546,5.4847245
"721853033","renault","captur","1.5 DCI 90 ENERGY ARIZONA ECO2",2014,9548,16500,"NA","professionnel",17100,44.0555639,5.048722
"725061367","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2013,19279,16990,"NA","professionnel",16000,44.280508,4.748965999999999
"725061580","renault","captur","1.5 DCI 90 ZEN EDC",2013,9739,16100,"NA","professionnel",16200,44.280508,4.748965999999999
"704004377","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2013,26808,16900,"NA","professionnel",16000,43.5603151,7.0337141
"724599344","renault","captur","0.9 TCE 90 ENERGY S&S INTENS ECO2",2014,10,16700,"NA","professionnel",15500,44.1380989,4.807511
"704004539","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,5219,17900,"NA","professionnel",16000,43.5603151,7.0337141
"724525327","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,18670,16990,"NA","professionnel",16000,43.8366045,5.0407814
"724522775","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,8210,17490,"NA","professionnel",16000,43.663739,7.14882
"724461902","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,5470,17900,"NA","professionnel",16000,43.640199,5.097022
"724522944","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,4733,18300,"NA","professionnel",16000,43.5603151,7.0337141
"724350653","renault","captur","NA",2013,40860,15290,"NA","professionnel","NA",43.5990157,7.103639599999999
"724525392","renault","captur","1.2 TCE 120 ZEN EDC",2014,18507,17490,"NA","professionnel",16000,43.8366045,5.0407814
"724491505","renault","captur","1.2 TCE 120 ZEN EDC",2014,11852,17990,"NA","professionnel",16000,43.6017739,4.624375100000001
"711098745","renault","captur","1.5 DCI 90 ZEN EDC",2014,10,18900,"NA","professionnel",16200,43.404811,5.053728
"724174285","renault","captur","1.5 DCI 90 INTENS EDC",2014,10,21890,"NA","professionnel",17500,43.591912,5.126824
"724462082","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,18637,18500,"NA","professionnel",16000,43.640199,5.097022
"724551621","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,10,19900,"NA","professionnel",16000,43.45859799999999,5.249702999999999
"702755740","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,10,18990,"NA","professionnel",16000,43.4212739,5.218332
"702407285","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,4535,17800,"NA","professionnel",16000,43.2926781,5.5676425
"723120083","renault","captur","1.5 DCI 90 ZEN EDC",2014,2400,20900,"NA","professionnel",16200,43.405449,4.985931
"722733307","renault","captur","1.2 TCE 120 ZEN EDC",2013,7450,16500,"NA","professionnel",16000,43.102976,5.878219
"722679308","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2013,41573,14990,"NA","professionnel",16000,43.94700419999999,4.8209596
"722627806","renault","captur","0.9 TCE 90 ENERGY S&S INTENS ECO2",2014,1674,16990,"NA","professionnel",15500,43.4212739,5.218332
"702049807","renault","captur","1.2 TCE 120 ZEN EDC",2013,20500,16990,"NA","professionnel",16000,43.663739,7.14882
"701240952","renault","captur","0.9 TCE 90 ENERGY S&S INTENS ECO2",2013,24060,15900,"NA","professionnel",15500,43.4525982,5.4717363
"707102154","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2013,24600,15790,"NA","professionnel",16100,43.9591489,4.863830999999999
"722300047","renault","captur","1.5 DCI 90 ZEN EDC",2013,21174,15900,"NA","professionnel",16200,44.1380989,4.807511
"722217277","renault","captur","1.2 TCE 120 ZEN EDC",2013,19485,16800,"NA","professionnel",16000,43.5603151,7.0337141
"701687753","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2013,29757,15490,"NA","professionnel",16000,43.5388336,5.4044268
"721881254","renault","captur","NA",2014,18625,16990,"NA","professionnel","NA",43.5990157,7.103639599999999
"701324708","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2013,19372,17490,"NA","professionnel",16000,43.40655,6.061186999999999
"644804850","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2013,3795,17400,"NA","professionnel",16000,44.383724,4.989187
"721796781","renault","captur","1.2 TCE 120 ZEN EDC",2013,11003,17900,"NA","professionnel",16000,43.13824,5.987584399999999
"712681517","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2013,13500,17990,"NA","professionnel",16000,43.835744,5.790916
"699963413","NA","NA","0.9 TCE 90 ENERGY S&S ZEN ECO2",2014,8254,15990,"NA","professionnel",14200,43.835744,5.790916
"721796809","renault","captur","1.2 TCE 120 ZEN EDC",2013,17904,17700,"NA","professionnel",16000,43.13824,5.987584399999999
"721309651","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2013,14500,16490,"NA","professionnel",16000,43.835744,5.790916
"720986490","renault","captur","1.5 DCI 90 ZEN EDC",2014,4250,16990,"NA","professionnel",16200,43.5377269,6.464993
"715589739","renault","captur","1.2 TCE 120 ZEN EDC",2014,16800,15850,"NA","professionnel",16000,43.6877482,7.2113605
"699677668","renault","captur","1.2 TCE 120 ZEN EDC",2013,11058,14990,"NA","professionnel",16000,43.5377269,6.464993
"720014753","renault","captur","1.2 TCE 120 ZEN EDC",2013,3895,14900,"NA","professionnel",16000,43.6023319,7.006491
"702592070","renault","captur","1.2 TCE 120 ZEN EDC",2013,11225,15990,"NA","professionnel",16000,43.43315200000001,6.737034
"719594868","renault","captur","1.2 TCE 120 ZEN EDC",2014,3962,16890,"NA","professionnel",16000,43.4212739,5.218332
"699200931","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,5109,18290,"NA","professionnel",16000,43.5603151,7.0337141
"719297173","renault","captur","1.5 DCI 90 ZEN EDC",2014,10,16990,"NA","professionnel",16200,43.591912,5.126824
"719594846","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,5541,17899,"NA","professionnel",16000,43.5603151,7.0337141
"719638171","renault","captur","0.9 TCE 90 ENERGY S&S ZEN ECO2",2014,4994,13900,"NA","professionnel",14200,43.6877482,7.2113605
"719005383","renault","captur","1.2 TCE 120 ZEN EDC",2014,7092,17900,"NA","professionnel",16000,43.94700419999999,4.8209596
"719144174","renault","captur","0.9 TCE 90 ENERGY S&S INTENS ECO2",2014,11136,15990,"NA","professionnel",15500,43.45859799999999,5.249702999999999
"719144146","renault","captur","0.9 TCE 90 ENERGY S&S ZEN ECO2",2013,5486,14990,"NA","professionnel",14200,43.835744,5.790916
"719111710","renault","captur","0.9 TCE 90 ENERGY S&S INTENS ECO2",2014,18303,15990,"NA","professionnel",15500,43.6017739,4.624375100000001
"718432583","renault","captur","0.9 TCE 90 ENERGY S&S INTENS ECO2",2014,2719,16490,"NA","professionnel",15500,43.5377269,6.464993
"545124723","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,10,18790,"NA","professionnel",16000,43.128777,6.017199
"717970096","renault","captur","1.2 TCE 120 ZEN EDC",2014,3497,19490,"NA","professionnel",16000,43.663739,7.14882
"697136088","renault","captur","1.2 TCE 120 ZEN EDC",2013,29361,16490,"NA","professionnel",16000,43.5603151,7.0337141
"717405508","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2014,20598,17490,"NA","professionnel",16100,43.5388336,5.4044268
"716579672","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,18566,17890,"NA","professionnel",16000,43.5388336,5.4044268
"695861110","renault","captur","0.9 TCE 90 ENERGY S&S ZEN ECO2",2013,3333,15150,"NA","professionnel",14200,43.5388336,5.4044268
"679608546","renault","captur","1.2 TCE 120 ZEN EDC",2014,10,19790,"NA","professionnel",16000,43.5388336,5.4044268
"621255143","renault","captur","1.5 DCI 90 ZEN EDC",2013,10,20200,"NA","professionnel",16200,43.5388336,5.4044268
"716776463","renault","captur","1.2 TCE 120 ZEN EDC",2014,8900,17990,"NA","professionnel",16000,43.94700419999999,4.8209596
"716425894","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,13306,17990,"NA","professionnel",16000,44.1380989,4.807511
"695825786","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2013,25746,16990,"NA","professionnel",16100,43.40655,6.061186999999999
"715991220","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,5,19900,"NA","professionnel",16000,43.102976,5.878219
"659444708","NA","NA","1.2 TCE 120 ZEN EDC",2014,10,16900,"NA","professionnel",16000,43.8366045,5.0407814
"715905424","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2013,23143,16490,"NA","professionnel",16000,43.835744,5.790916
"715906053","renault","captur","1.2 TCE 120 ZEN EDC",2013,19612,16900,"NA","professionnel",16000,43.5603151,7.0337141
"715416398","renault","captur","1.2 TCE 120 ZEN EDC",2014,20394,16900,"NA","professionnel",16000,43.640199,5.097022
"710013025","renault","captur","1.5 DCI 90 ZEN EDC",2014,2000,8500,"NA","professionnel",16200,43.835465,4.944566
"713855212","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,12758,17490,"NA","professionnel",16000,43.40655,6.061186999999999
"713518906","renault","captur","0.9 TCE 90 ENERGY S&S INTENS ECO2",2013,7846,16000,"NA","professionnel",15500,43.128777,6.017199
"713756529","renault","captur","1.2 TCE 120 ZEN EDC",2014,22786,16990,"NA","professionnel",16000,43.663739,7.14882
"707600052","renault","captur","1.2 TCE 120 INTENS EDC",2014,10,22490,"NA","professionnel",17800,43.5603151,7.0337141
"713206372","renault","captur","1.5 DCI 90 ZEN EDC",2014,7455,19790,"NA","professionnel",16200,43.4212739,5.218332
"711133619","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,5,19900,"NA","professionnel",16000,43.102976,5.878219
"711045939","renault","captur","1.5 DCI 90 ZEN EDC",2013,39748,3900,"NA","professionnel",16200,43.487871,5.23463
"710360487","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,10,21500,"NA","professionnel",16000,43.8366045,5.0407814
"708919373","renault","captur","1.5 DCI 90 ZEN EDC",2014,8500,16990,"NA","professionnel",16200,43.39450900000001,6.313233899999999
"708533159","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,173,21500,"NA","professionnel",16000,43.9280929,4.886973999999999
"707081043","renault","captur","1.2 TCE 120 ZEN EDC",2014,10,16600,"NA","professionnel",16000,43.385168,5.706583999999999
"637019510","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,2,19680,"NA","professionnel",16000,43.6877482,7.2113605
"705665452","renault","captur","NA",2013,17700,15900,"NA","professionnel","NA",43.446909,5.684154899999999
"705176947","renault","captur","1.2 TCE 120 ZEN EDC",2013,20710,16800,"NA","professionnel",16000,43.2926781,5.5676425
"705119787","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2014,4500,18900,"NA","professionnel",16000,43.606476,5.756592899999999
"705176818","renault","captur","1.2 TCE 120 ZEN EDC",2013,27785,16200,"NA","professionnel",16000,43.2926781,5.5676425
"686771557","renault","captur","1.5 DCI 90 ZEN EDC",2014,8,18990,"NA","professionnel",16200,43.4745483,4.914323899999999
"704831212","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2013,17233,16900,"NA","professionnel",16000,43.13824,5.987584399999999
"703758625","renault","captur","1.5 DCI 90 ENERGY ARIZONA ECO2",2014,20401,16900,"NA","professionnel",17100,43.451152,5.413875
"702858051","renault","NA","1.2 TCE 120 INTENS EDC",2014,292,19125,"NA","professionnel",17800,43.206521,6.568810999999999
"702576096","renault","captur","1.2 TCE 120 ZEN EDC",2013,10171,16790,"NA","professionnel",16000,43.43315200000001,6.737034
"721367319","renault","captur","1.5 DCI 90 ENERGY S&S INTENS ECO2",2014,10000,18000,"NA","particulier",17700,43.43315200000001,6.737034
"727432384","renault","captur","0.9 TCE 90 ENERGY S&S INTENS ECO2",2013,13400,14990,"NA","particulier",15500,43.706449,7.2922646
"727298582","renault","captur","1.2 TCE 120 INTENS EDC",2013,15500,17100,"NA","particulier",17800,43.43315200000001,6.737034
"726742060","renault","captur","1.5 DCI 90 ENERGY S&S INTENS ECO2",2013,14600,16900,"NA","particulier",17700,43.102976,5.878219
"726637821","renault","captur","1.5 DCI 90 ENERGY S&S INTENS ECO2",2013,13500,16700,"NA","particulier",17700,43.45859799999999,5.249702999999999
"726296857","renault","captur","1.5 DCI 90 ZEN EDC",2013,23000,17000,"NA","particulier",16200,43.107465,6.131492799999999
"726207274","renault","captur","1.5 DCI 90 ENERGY S&S INTENS ECO2",2014,9950,19500,"NA","particulier",17700,43.1146883,5.9488975
"726185971","renault","captur","NA",2013,26000,15900,"NA","particulier","NA",43.221502,5.634811
"708351268","renault","captur","1.5 DCI 90 ZEN EDC",2013,22000,16100,"NA","particulier",16200,43.558086,5.251238
"726046020","renault","captur","1.5 DCI 90 ENERGY S&S INTENS ECO2",2013,23000,15900,"NA","particulier",17700,44.428499,5.714983999999999
"725492595","renault","captur","1.5 DCI 90 INTENS EDC",2013,28000,17990,"NA","particulier",17500,43.898503,4.803017
"719029675","renault","captur","1.5 DCI 90 ENERGY ARIZONA ECO2",2013,29000,14900,"NA","particulier",17100,43.452497,5.864004
"724082882","NA","NA","NA",2014,25000,15300,"NA","particulier","NA",43.3753856,5.305022999999999
"723482678","NA","NA","1.5 DCI 90 ZEN EDC",2013,9800,15500,"NA","particulier",16200,43.300771,5.3821768
"723356277","renault","captur","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2013,17913,16200,"NA","particulier",16100,43.17365299999999,5.605155
"722965746","renault","captur","1.5 DCI 90 INTENS EDC",2014,4500,19200,"NA","particulier",17500,43.429668,5.434832999999999
"721628626","renault","captur","1.5 DCI 90 ENERGY S&S INTENS ECO2",2013,28000,14500,"NA","particulier",17700,43.624076,6.694103000000001
"721555314","renault","captur","1.5 DCI 90 ZEN EDC",2013,10000,17000,"NA","particulier",16200,43.5388336,5.4044268
"721475702","renault","captur","1.2 TCE 120 INTENS EDC",2013,28000,17500,"NA","particulier",17800,43.550669,5.034508
"721139562","renault","captur","1.5 DCI 90 ENERGY S&S INTENS ECO2",2013,30000,16900,"NA","particulier",17700,43.329229,6.045799
"720464516","renault","captur","1.2 TCE 120 INTENS EDC",2013,16000,17000,"NA","particulier",17800,43.310184,6.640482
"720370473","NA","NA","1.5 DCI 90 ZEN EDC",2013,9600,17500,"NA","particulier",16200,43.300771,5.3821768
"695036733","renault","captur","0.9 TCE 90 ENERGY S&S INTENS ECO2",2013,40000,16000,"NA","particulier",15500,43.746982,5.313600999999999
"718751133","NA","NA","NA",2013,24500,14800,"NA","particulier","NA",43.2731832,5.4306141
"718536312","NA","NA","NA",2013,8500,17900,"NA","particulier","NA",44.0555639,5.048722
"717502716","renault","captur","1.2 TCE 120 ZEN EDC",2013,20400,17800,"NA","particulier",16000,43.66283,5.435206
"706800112","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2013,17300,17300,"NA","particulier",16000,43.4745483,4.914323899999999
"711622884","renault","captur","1.5 DCI 90 INTENS EDC",2013,32000,16900,"NA","particulier",17500,43.5377269,6.464993
"714169385","renault","captur","1.5 DCI 90 ZEN EDC",2014,6500,19500,"NA","particulier",16200,43.3628362,5.3677844
"713751912","NA","NA","1.5 DCI 90 ENERGY S&S BUSINESS ECO2",2013,27000,15500,"NA","particulier",16100,43.3753856,5.305022999999999
"712956509","renault","captur","NA",2014,1500,19950,"NA","particulier","NA",43.80604400000001,4.65752
"712355016","renault","captur","1.5 DCI 90 ZEN EDC",2014,6000,18700,"NA","particulier",16200,43.429668,5.434832999999999
"711837979","renault","captur","1.2 TCE 120 ZEN EDC",2014,2500,19200,"NA","particulier",16000,43.138042,6.368436
"711048820","renault","captur","1.2 TCE 120 ZEN EDC",2013,5200,18500,"NA","particulier",16000,43.5377269,6.464993
"710400521","renault","captur","1.5 DCI 90 ZEN EDC",2014,8000,17500,"NA","particulier",16200,43.57655099999999,7.019019999999999
"665316428","NA","NA","1.5 DCI 90 ZEN EDC",2014,9000,18000,"NA","particulier",16200,43.28489159999999,5.488267899999999
"709180576","renault","captur","1.5 DCI 90 ZEN EDC",2013,25000,14600,"NA","particulier",16200,43.690787,5.908373999999999
"709003465","renault","captur","1.5 DCI 90 ENERGY S&S ZEN ECO2",2013,10100,19900,"NA","particulier",16000,43.3649321,5.4253757
"708334068","renault","captur","1.2 TCE 120 ZEN EDC",2013,8000,16500,"NA","particulier",16000,43.2926781,5.5676425
"708153687","renault","captur","1.2 TCE 120 INTENS EDC",2014,208,20500,"NA","particulier",17800,43.6960355,7.265589599999998
"707803409","renault","captur","1.5 DCI 90 INTENS EDC",2013,4171,19729,"NA","particulier",17500,43.5686589,5.354234
"703225399","renault","captur","1.5 DCI 90 ZEN EDC",2013,27500,17450,"NA","particulier",16200,43.694275,5.501843
"661056816","NA","NA","1.2 TCE 120 ZEN EDC",2014,7000,18000,"NA","particulier",16000,43.13990099999999,5.847652
"705809978","NA","NA","1.2 TCE 120 ZEN EDC",2013,8000,17800,"NA","particulier",16000,43.2731832,5.4306141
"705661541","renault","captur","1.5 DCI 90 ENERGY S&S INTENS ECO2",2014,10100,18500,"NA","particulier",17700,43.206521,6.568810999999999
"703795786","renault","captur","1.5 DCI 90 ZEN EDC",2013,10700,19300,"NA","particulier",16200,44.559638,6.079758
"600730371","renault","captur","0.9 TCE 90 ENERGY S&S INTENS ECO2",2013,3200,18000,"NA","particulier",15500,43.43315200000001,6.737034
